business_id,latitude,longitude,stars,review_count,is_open,RestaurantsGoodForGroups,GoodForKids,RestaurantsReservations,RestaurantsTableService,HappyHour,DogsAllowed,HasTV,BusinessAcceptsBitcoin,WheelchairAccessible,DriveThru,GoodForDancing,CoatCheck,Corkage,RestaurantsCounterService,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,Parking,music,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
V2eacssT61mmkMaZ0B35lA,0.6501650201127327,0.892143922929311,-0.5172271201001788,-0.2019020646095807,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
kKToAfguBKhO4izu_yBC6A,-1.5439444055299598,0.40619412878417216,-0.5172271201001788,-0.5116294798868009,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
8RwPYPVmudJP_LrdPdJMyw,-1.5573306688937116,0.4043797292771685,-3.21515051752595,-0.5039818893861288,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
oAenM-Xo_mBBP7neS7NKpA,0.3768907724962361,-0.1136742149079906,-1.4165349192421026,-0.5881053848935219,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
0ak-7uV9Nb7nF_l-mMCysA,0.6373164832481855,0.9258648651511671,0.3820806790417449,0.0963539649166313,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
PeU1slsG_XpoO040OHI3Qw,3.106727458142948,-1.7059142236792044,-1.4165349192421026,-0.5804577943928498,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GtSeo2OyXeSveJn5Ojxig,-1.180852840887541,-0.09368771386700617,0.3820806790417449,0.14606330317099997,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
HCBSkwnMPHuOVKrTuGd6DA,3.1060768537023677,-1.6974266852356528,0.3820806790417449,0.222539208177721,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
tbxYCbPNLzdCTibop1UYYg,-1.1893175777333682,-0.09285952420252266,0.3820806790417449,-0.5039818893861288,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nwN92Uje-xIKE5voPTTvBQ,0.3732129556401293,-0.08872003320163321,1.2813884781836686,1.4538012787859296,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
tmGfIaU4GIFbcPHzr3C-Lg,0.4256019546325507,-0.11179365437216786,1.2813884781836686,-0.519277070387473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
JxC9SCQF4aS2lHhRNkKjsQ,0.5634743897365231,-2.126705721999562,1.2813884781836686,1.0714217537523245,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
MvWBAo164qmZGu_04b08vw,0.6184351416386121,0.17551499892612782,-0.5172271201001788,-0.4925105036351206,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
JWqbjm0wtbbciu_Gb6Eqyw,-0.0513982180119042,0.1384830495689228,1.2813884781836686,1.992956409083313,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
uAJ_rq4ZQUgERalFBO_zlQ,0.6601131714805341,0.9343604749186655,-1.4165349192421026,-0.2822017648666378,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Y302b9DxCZP_w5BJHy8eig,0.6296132209371166,0.17479701820983656,-0.5172271201001788,-0.22866863136193308,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
fJq59e_kG1qVkiYD-NQzZw,-1.5289489286076738,0.42213399004682234,-1.4165349192421026,-0.4925105036351206,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
EoQiJ5D-pyWczjElN24oZg,0.6699335677945506,0.9136315472428004,1.2813884781836686,-0.08336441184916311,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
VKgoOPzznGGOkfypgwC4nw,0.6426566080990181,0.9295947393336076,1.2813884781836686,-0.5766339991425138,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
buP98xgFQrgutle85Llqag,0.41117389577607805,-0.11443176210891985,-0.5172271201001788,-0.4504487558814241,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
j-qtdD55OLfSqfsWuQTDJg,0.6365704628892284,0.924871033448657,0.3820806790417449,9.78202733401785,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
E3QSrua1cXWaurPitBhKGQ,-0.7724783154431643,-1.5178189524115686,0.3820806790417449,0.8496416292328335,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
DzVYXX8mc5x31BbaP8c0_Q,0.3965236661676022,-0.10897953229959137,1.2813884781836686,0.7808133147267845,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
rbazT4HNABCj_CeEG7IpNw,-1.4953810516417805,0.43351594482590683,1.2813884781836686,-0.32426351262033437,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
IIJD7kVuO9k3VCj4hVjh3w,0.6633472670088021,0.9382083510932522,0.3820806790417449,-0.5689864086418417,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
FGjPgWgW-PYQsWKofpORQA,0.5614096715210938,-2.12966948294094,-0.5172271201001788,-0.23631622186260517,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Ro3cRriZbTwsq-lgSkwTtQ,1.3025036536541277,-1.885315833131643,0.3820806790417449,-0.5001580941357927,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4_-IcMpkF_sBRHomWZHNzA,0.6351673223635621,0.9261259764727644,1.2813884781836686,1.5914579077980275,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
72kYElvETLFanHJJ28F4vQ,-1.5387850486206167,0.4094997855653805,1.2813884781836686,-0.5039818893861288,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
cwPyxA58P6Lxef0gOP3RcA,0.4169400596361775,-0.11453203001017379,-3.21515051752595,-0.1713117026068923,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Ksz_jsyyK3Zjlq_Cz81ZBA,-0.3704532596669415,-2.1214974242020324,0.3820806790417449,0.13459191741999182,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
qtsIqEauKkbW6PvXz6aMaQ,0.7058689533725828,0.9328146878202935,-0.5172271201001788,-0.4619201416324322,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-jkc-0YYvwkBaNnNyiUHNg,0.5600659686156314,-2.129594598508631,0.3820806790417449,-0.3357348983713425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
PQuM6c6pdEOLyInZdzoa_g,3.1069347416276534,-1.6984293382285036,0.3820806790417449,-0.4083870081277275,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
DK98TgLNmIguxMMPGlyb5w,-0.7698631949703653,-1.5236197420568043,0.3820806790417449,0.9758268724939231,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
_tbgceJzLpZ20QVmSd7Axw,-1.5279355871682214,0.42820329631429854,-0.5172271201001788,-0.4236821891290717,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
8kofHeL-JyDwzzrw6pO_LQ,0.40131491816376874,-0.1107737345618098,0.3820806790417449,-0.526924660888145,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
9xLxbTsG2a-K1qkaU8M1aw,0.6853826479526818,0.9270551821096907,-1.4165349192421026,-0.39691562237671935,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
V6wr6ibKSuPm9x5PMZOufA,-1.5361005728045165,0.4244955351044684,-0.5172271201001788,-0.5766339991425138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
UDD4X5TLUMARishbXUQA2w,0.6278364395005404,0.924785899872482,-1.4165349192421026,-0.5995767706445301,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9JSv_XGIjTt_uwE6fVctMQ,0.6367974373950434,0.9253616445028011,-2.3158427183840264,-0.5422198418894894,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
QDzxlMlwKWdrFlvZdJErSg,0.7127760976908463,0.9405141689968414,-1.4165349192421026,-0.15984031685588415,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
ES8YqqXVu2TO6o2iwAOYSQ,-1.5502904285414705,0.4229781076197947,-0.5172271201001788,-0.2095496551102528,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
ySIkWUgh8ZZSfZUL4RGi1Q,0.6267113396871138,0.18938398577729287,2.1806962773255925,-0.3357348983713425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
ox9L77GJ-ghsjcZlSPrZDg,0.681798772918177,0.9006367548914626,-0.5172271201001788,-0.3280873078706704,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
w1drxBdIeFllmEsvH_3a6A,-1.569544747973188,0.41390349986456554,-0.5172271201001788,-0.21337345036058888,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
SNJBmdlacp6MeL9NuDukhw,-0.764630751978971,-1.514488062758148,-0.5172271201001788,-0.5881053848935219,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
pAsPVZvqXXSPGNOJV-nlsA,0.647288511343989,0.916665519608972,-1.4165349192421026,-0.526924660888145,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
WENbCl6Z11qLfmolyOfaeg,-1.1842465072096564,-0.09450260770303545,-0.5172271201001788,0.26077716068108153,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
z4pCmH_yphNtse3ySNCzFw,-1.540721593211571,0.40098631163591203,-0.5172271201001788,2.302683824360533,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
wtnxz8f51VY81Ng8rr_8Dg,0.6027023300631408,0.1606750964181669,-1.4165349192421026,-0.3854442366257112,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
vZ1CQyKpPBK5_jn9aujtCg,-1.5321766545819775,0.43241830120092584,-0.5172271201001788,-0.3013207411183181,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
L0x5JdlOmcxFvyUgay6HLw,-1.5279772076536933,0.43027483438863684,-2.3158427183840264,-0.4007394176270554,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
y5B42vKzpv2jbwRSfsH6pA,0.573827391355562,0.17669486079320337,-0.5172271201001788,-0.4083870081277275,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
dLEy6Vl6I-uNhRlsSr_12g,-0.0939184162112962,0.12737644456008224,0.3820806790417449,0.0007590836582300118,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
jpEhAUyitrgwDatsgeBgXg,0.5998130772728137,0.8972720321162733,0.3820806790417449,-0.4848629131344485,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
eFtQDmNER9pRB9YdPxMMXA,-1.1876888281886668,-0.09554800189730724,-1.4165349192421026,0.31048649893545016,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
VHA-b1NH4tIZB_IVEf_pmA,0.6724842496191477,0.914720172394313,-0.5172271201001788,0.8802319912355219,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
fzTeOVjzdCo9zQopk5mB4A,-0.7736951368336684,-1.5241802498090284,-1.4165349192421026,-0.18660688360823652,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
MM_v-KIUJiXLCxnkIqPKWA,0.6388497675195665,0.9268851532875676,1.2813884781836686,0.36784342769049094,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
plVe3iG2c2o7yhGI1U8GcA,-0.027276224912147023,0.13656194348154788,0.3820806790417449,-0.28602556011697383,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
TD2-k2FWnEimBS4wcH3t4g,-1.504867883514079,0.43347846497938364,0.3820806790417449,0.11547294116831155,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
_pzBF2sn806Zm-tRLCPXEg,0.4076670137806376,-0.116476834382828,0.3820806790417449,0.0007590836582300118,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
X-rFIEJdvd_IZ6di6auQyA,0.5531855400265648,-2.1289407948113213,-0.5172271201001788,-0.4504487558814241,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
BGeiXQA2_0IwP-vBNuv7wQ,0.6786484279251703,0.8992278328624309,1.2813884781836686,-0.4772153226337764,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
h3DUMo4oWyVQ9ZfGar6vPg,0.613722927417523,0.9025350359096692,-0.5172271201001788,0.004582878908566063,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
dbq2TOIs7moyrY1sfo2iFQ,0.6544964247083092,0.9084730635890841,1.2813884781836686,-0.3013207411183181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
w-DEeeCRDlKoyO2P7nTKdQ,0.6343601548689131,0.9259521607630294,-1.4165349192421026,-0.526924660888145,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
m4ya6j7lF3vKh_0wWpVGFg,-0.0559618760358342,0.12824711054240562,0.3820806790417449,-0.48868670838478456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
_1JmbxhyiTXO_CDytQTkgA,0.5636131368205785,-2.130085592708341,0.3820806790417449,-0.03365507359479445,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
GNaRBFMly03aUhnC_ZGtZA,0.6351780965914834,0.9370931306654763,0.3820806790417449,-0.3586776698733588,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
aWtGUfteN6k3Kbt111q6VQ,0.5651937689347661,-2.122043599922306,0.3820806790417449,0.28754372743343387,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
41RbEZa99W2d_kTnYTp_mw,3.1154563764979226,-1.701107174363103,1.2813884781836686,-0.4657439368827683,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sr5A1frZiTRediG8FLEkdw,-0.7722534155920673,-1.5144929615478724,-1.4165349192421026,-0.21719724561092493,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
KcfnrC4sWQr4_Fd2KM7KpA,0.6300249454475728,0.1715207611456968,0.3820806790417449,-0.28602556011697383,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
6_Gsn1ZxSosWb6mZusap0Q,-1.5502979446151475,0.42455608578751425,1.2813884781836686,-0.018359892593450246,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
bLnC1_-Kd_Z5qhHNQXCUfQ,-0.36777709935813646,-2.133554045987568,0.3820806790417449,0.48638108045090855,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
3F777YJJYthdPNrB-7MUNQ,-0.7453853266648306,-1.5328470984954976,-1.4165349192421026,-0.48868670838478456,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Jq65KuNzC_Uee3TJB9Xv-Q,0.6323737275710601,0.9249912043183762,0.3820806790417449,-0.3166159221196623,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
ZnY77IphK8pTi_jPvSAA9A,0.3969746867858975,-0.10573091077245134,-3.21515051752595,-0.4236821891290717,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6bzk6tP3jpmZcn6YKSroSg,0.7021163761516679,0.9276046607431493,-0.5172271201001788,-0.4083870081277275,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
OjHQumZ6nCh5vqzUbmkaNg,1.299519026256531,-1.8832008764545232,1.2813884781836686,-0.5039818893861288,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
MqhQlbkYd9dShIEcPbmS_g,0.6717888368769271,0.9286389211446563,0.3820806790417449,0.6278615047133425,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
g4NSr9I8ZWGPTwki5q0ArA,-0.7678493603917431,-1.5236003521544592,-0.5172271201001788,-0.33191110312100647,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4hH1lt7mHPbl4r2O7LH6nA,0.6540228951600303,0.9324001311608084,-0.5172271201001788,-0.28602556011697383,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
OZcl2HOUXAHuICrh5d2WjQ,0.4005789981521218,-0.11318722321105809,0.3820806790417449,2.3523931626149017,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
AhVvuzwWQU__CligbY4r0Q,-1.1866991450925088,-0.0948670564418457,0.3820806790417449,2.2606220766068366,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
IuPn2Ifxlo4dFMVAVkBoNQ,3.111698501245809,-1.6970545298385293,-0.5172271201001788,-0.43515357488007983,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4xNBm3oGqSryXvvl2X3TuQ,-1.544006372190664,0.40104627391684006,-1.4165349192421026,0.19577264142536863,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
8PlUYO_9Q_c2ehidBhgvFg,-1.5705392405921528,0.40786408925504153,0.3820806790417449,-0.4160345986283996,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
MIjXkp8I_DWiCsC6lUeGdw,-1.5262768961156135,0.41845284127954613,0.3820806790417449,0.10017776016696735,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
ZIpPvfIGlrxhsAz1ID0tYg,0.38740625093622505,-0.10984123351724522,1.2813884781836686,0.5055000567025888,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
R77bBQfbFBjtqfVKMx_VTw,0.634730126461773,0.9121879477281177,-2.3158427183840264,-0.4695677321331043,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
BvomXXWqtKSkEfS037gcfw,0.6719512649616904,0.9282220712768621,-1.4165349192421026,-0.41985839387873564,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
fiXeirZ9GpJxe7yRpuKiBg,-0.3690320590899543,-2.1222478081545293,-0.5172271201001788,-0.40456321287739144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
G6lbDeRY_ZpD7FS5dL3qJw,0.42381354766806667,-0.12272111640849673,-0.5172271201001788,-0.052774049846474706,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
TiA5fpNc-T8QvrxT_EfmPg,0.6032732331485126,0.17327038329251182,-0.5172271201001788,1.0102410297469477,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
psOqIF1o1wEIMW-TmylBcA,-1.5382694969227926,0.4293201519526111,0.3820806790417449,-0.3433824888720146,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
nDpgdmULZKgRgOypj-jWuA,-1.539554235957276,0.4103100494909279,0.3820806790417449,-0.1254261596028597,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2-vIWlqdrRsnhkOj2JS0jA,0.6513145062184781,0.8948079887780942,-1.4165349192421026,-0.4313297796297438,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1
0PDe8TxXHoROxpu-jH8e6A,0.6366845325013557,0.9255766781092931,0.3820806790417449,0.3563720419394828,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
AM0TA-5mW3-yZ5WrMYYPtw,0.6808747973945611,0.9272156339552664,-0.5172271201001788,-0.13307375010353178,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4bIWYWFu2OobvS2gz4Lx0g,-0.7592182507963835,-1.5250663423470265,-1.4165349192421026,-0.5460436371398254,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
WN8wJ8PiBcfSPVWtZZhZfA,0.6533452292144664,0.9211222140864022,-0.5172271201001788,-0.4236821891290717,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
vOXoM9W8-CpHbZUiGbL3dw,-1.5314978421167003,0.40705502265938476,-0.5172271201001788,0.08105878391528709,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
yRm3Xt90drxSKXegohsPGQ,-1.588892982947548,0.42631020828687505,0.3820806790417449,-0.1636641121062202,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
byDF67_RYSmIOuQlwAD5KA,1.2991222758394927,-1.8868300312465545,1.2813884781836686,0.08488257916562314,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
tXNMdlULhCAh7MQHFlSe9Q,-0.7698198820034127,-1.5177123216324415,0.3820806790417449,-0.48103911788411247,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
jHk1OJi16n3BlO3LxkH8cw,0.6411277149617436,0.9240652851672693,1.2813884781836686,0.027525650410582372,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
